STATION_NAME,PROJECT_NAME,Conductance (uS/cm),ln(Conductance),cond_ref,cond_test
WMI-04-0015,2014 Mississinewa River Watershed Baseline,718,6.576469569,6.31585905,6.398556608
WMI-04-0015,2014 Mississinewa River Watershed Baseline,781,6.66057515,6.31585905,6.398556608
WMI-04-0015,2014 Mississinewa River Watershed Baseline,527,6.267200549,6.31585905,6.398556608
WMI-04-0015,2014 Mississinewa River Watershed Baseline,842,6.735780014,6.31585905,6.398556608
WMI-04-0015,2014 Mississinewa River Watershed Baseline,726,6.587550015,6.31585905,6.398556608
WMI-04-0015,2014 Mississinewa River Watershed Baseline,564,6.335054251,6.31585905,6.398556608
WMI-04-0015,2014 Mississinewa River Watershed Baseline,333,5.80814249,6.31585905,6.398556608
WMI-04-0015,2014 Mississinewa River Watershed Baseline,951,6.857514063,6.31585905,6.398556608
WMI-04-0015,2014 Mississinewa River Watershed Baseline,1300,7.170119543,6.31585905,6.398556608
WMI-04-0015,2014 Mississinewa River Watershed Baseline,850,6.745236349,6.31585905,6.398556608
WMI-04-0015,2014 Mississinewa River Watershed Baseline,842,6.735780014,6.31585905,6.398556608
WMI-04-0016,2014 Mississinewa River Watershed Baseline,586,6.37331979,6.408734472,6.482435018
WMI-04-0016,2014 Mississinewa River Watershed Baseline,625,6.43775165,6.408734472,6.482435018
WMI-04-0016,2014 Mississinewa River Watershed Baseline,427,6.056784013,6.408734472,6.482435018
WMI-04-0016,2014 Mississinewa River Watershed Baseline,625,6.43775165,6.408734472,6.482435018
WMI-04-0016,2014 Mississinewa River Watershed Baseline,607,6.408528791,6.408734472,6.482435018
WMI-04-0016,2014 Mississinewa River Watershed Baseline,450,6.109247583,6.408734472,6.482435018
WMI-04-0016,2014 Mississinewa River Watershed Baseline,143,4.96284463,6.408734472,6.482435018
WMI-04-0016,2014 Mississinewa River Watershed Baseline,659,6.490723535,6.408734472,6.482435018
WMI-04-0016,2014 Mississinewa River Watershed Baseline,743,6.610696045,6.408734472,6.482435018
WMI-04-0016,2014 Mississinewa River Watershed Baseline,627,6.440946541,6.408734472,6.482435018
WMI-04-0016,2014 Mississinewa River Watershed Baseline,705,6.558197803,6.408734472,6.482435018
WMI-04-0017,2014 Mississinewa River Watershed Baseline,608,6.410174882,6.408734472,6.482435018
WMI-04-0017,2014 Mississinewa River Watershed Baseline,656,6.486160789,6.408734472,6.482435018
WMI-04-0017,2014 Mississinewa River Watershed Baseline,587,6.37502482,6.408734472,6.482435018
WMI-04-0017,2014 Mississinewa River Watershed Baseline,642,6.464588304,6.408734472,6.482435018
WMI-04-0017,2014 Mississinewa River Watershed Baseline,631,6.447305863,6.408734472,6.482435018
WMI-04-0017,2014 Mississinewa River Watershed Baseline,510,6.234410726,6.408734472,6.482435018
WMI-04-0017,2014 Mississinewa River Watershed Baseline,599,6.395261598,6.408734472,6.482435018
WMI-04-0017,2014 Mississinewa River Watershed Baseline,684,6.527957918,6.408734472,6.482435018
WMI-04-0017,2014 Mississinewa River Watershed Baseline,798,6.682108597,6.408734472,6.482435018
WMI-04-0017,2014 Mississinewa River Watershed Baseline,619,6.428105273,6.408734472,6.482435018
WMI-04-0017,2014 Mississinewa River Watershed Baseline,790,6.672032945,6.408734472,6.482435018
WMI-04-0018,2014 Mississinewa River Watershed Baseline,622,6.432940093,6.312601412,6.395671782
WMI-04-0018,2014 Mississinewa River Watershed Baseline,696,6.54534966,6.312601412,6.395671782
WMI-04-0018,2014 Mississinewa River Watershed Baseline,382,5.945420609,6.312601412,6.395671782
WMI-04-0018,2014 Mississinewa River Watershed Baseline,712,6.568077911,6.312601412,6.395671782
WMI-04-0018,2014 Mississinewa River Watershed Baseline,690,6.536691598,6.312601412,6.395671782
WMI-04-0018,2014 Mississinewa River Watershed Baseline,545,6.300785795,6.312601412,6.395671782
WMI-04-0018,2014 Mississinewa River Watershed Baseline,217,5.379897354,6.312601412,6.395671782
WMI-04-0018,2014 Mississinewa River Watershed Baseline,703,6.555356892,6.312601412,6.395671782
WMI-04-0018,2014 Mississinewa River Watershed Baseline,774,6.651571874,6.312601412,6.395671782
WMI-04-0018,2014 Mississinewa River Watershed Baseline,719,6.577861358,6.312601412,6.395671782
WMI-04-0018,2014 Mississinewa River Watershed Baseline,743,6.610696045,6.312601412,6.395671782
WMI-04-0019,2014 Mississinewa River Watershed Baseline,598,6.393590754,6.415249642,6.490810519
WMI-04-0019,2014 Mississinewa River Watershed Baseline,655,6.484635236,6.415249642,6.490810519
WMI-04-0019,2014 Mississinewa River Watershed Baseline,600,6.396929655,6.415249642,6.490810519
WMI-04-0019,2014 Mississinewa River Watershed Baseline,640,6.461468176,6.415249642,6.490810519
WMI-04-0019,2014 Mississinewa River Watershed Baseline,645,6.469250317,6.415249642,6.490810519
WMI-04-0019,2014 Mississinewa River Watershed Baseline,496,6.206575927,6.415249642,6.490810519
WMI-04-0019,2014 Mississinewa River Watershed Baseline,607,6.408528791,6.415249642,6.490810519
WMI-04-0019,2014 Mississinewa River Watershed Baseline,655,6.484635236,6.415249642,6.490810519
WMI-04-0019,2014 Mississinewa River Watershed Baseline,735,6.599870499,6.415249642,6.490810519
WMI-04-0019,2014 Mississinewa River Watershed Baseline,620,6.429719478,6.415249642,6.490810519
WMI-04-0019,2014 Mississinewa River Watershed Baseline,778,6.656726524,6.415249642,6.490810519
WMI-04-0019,2014 Mississinewa River Watershed Baseline,850,6.745236349,6.415249642,6.490810519
WMI-04-0019,2014 Mississinewa River Watershed Baseline,745,6.613384218,6.415249642,6.490810519
WMI-04-0019,2014 Mississinewa River Watershed Baseline,384,5.950642553,6.415249642,6.490810519
WMI-04-0019,2014 Mississinewa River Watershed Baseline,517,6.248042875,6.415249642,6.490810519
WMI050-0020,2022 Reference Sites,671,6.508769137,6.417540564,6.493859436
WMI050-0020,2022 Reference Sites,440,6.086774727,6.417540564,6.493859436
WMI050-0020,2022 Reference Sites,751,6.621405652,6.417540564,6.493859436
WMI050-0020,2022 Reference Sites,662,6.495265556,6.417540564,6.493859436
WMI050-0020,2022 Reference Sites,772,6.64898455,6.417540564,6.493859436
WMI050-0020,2008 Corvallis,679,6.520621128,6.417540564,6.493859436
WMI050-0020,2008 Corvallis,693,6.541029999,6.417540564,6.493859436
WMI050-0020,2008 Corvallis,589,6.378426184,6.417540564,6.493859436
WMI050-0020,2008 Corvallis,730,6.593044534,6.417540564,6.493859436
WMI050-0020,2008 Corvallis,592,6.383506635,6.417540564,6.493859436
WMI050-0020,2008 Corvallis,592,6.383506635,6.417540564,6.493859436
WMI-05-0018,2015 Corvallis,595,6.388561406,6.412343454,6.487737693
WMI-05-0018,2015 Corvallis,619,6.428105273,6.412343454,6.487737693
WMI-05-0018,2015 Corvallis,453.6,6.117215752,6.412343454,6.487737693
WMI-05-0018,2015 Corvallis,576.5,6.35697534,6.412343454,6.487737693
WMI-05-0018,2015 Corvallis,646.1,6.470954291,6.412343454,6.487737693
WMI-05-0018,2015 Corvallis,564.9,6.336648724,6.412343454,6.487737693
WMI-05-0018,2015 Corvallis,740,6.606650186,6.412343454,6.487737693
WMI-05-0018,2015 Corvallis,651,6.478509642,6.412343454,6.487737693
WMI-05-0018,2015 Corvallis,642.8,6.465833634,6.412343454,6.487737693
WMI-05-0018,2015 Corvallis,688.7,6.534805763,6.412343454,6.487737693
WMI-05-0019,2015 Corvallis,574,6.352629396,6.426043837,6.499394498
WMI-05-0019,2015 Corvallis,626,6.439350371,6.426043837,6.499394498
WMI-05-0019,2015 Corvallis,471.7,6.15634319,6.426043837,6.499394498
WMI-05-0019,2015 Corvallis,636.4,6.455827296,6.426043837,6.499394498
WMI-05-0019,2015 Corvallis,635.5,6.454412091,6.426043837,6.499394498
WMI-05-0019,2015 Corvallis,579,6.361302478,6.426043837,6.499394498
WMI-05-0019,2015 Corvallis,748,6.617402978,6.426043837,6.499394498
WMI-05-0019,2015 Corvallis,648,6.473890696,6.426043837,6.499394498
WMI-05-0019,2015 Corvallis,651.2,6.478816815,6.426043837,6.499394498
WMI-05-0019,2015 Corvallis,650.7,6.478048707,6.426043837,6.499394498
WMI-05-0020,2015 Corvallis,465,6.142037406,6.393821834,6.521247552
WMI-05-0020,2015 Corvallis,513,6.240275845,6.393821834,6.521247552
WMI-05-0020,2015 Corvallis,409.5,6.014936903,6.393821834,6.521247552
WMI-05-0020,2015 Corvallis,553.2,6.3157196,6.393821834,6.521247552
WMI-05-0020,2015 Corvallis,501.7,6.218002331,6.393821834,6.521247552
WMI-05-0020,2015 Corvallis,556.8,6.322206109,6.393821834,6.521247552
WMI-05-0020,2015 Corvallis,540,6.29156914,6.393821834,6.521247552
WMI-05-0020,2015 Corvallis,549,6.308098442,6.393821834,6.521247552
WMI-05-0020,2015 Corvallis,332.6,5.806940567,6.393821834,6.521247552
WMI-05-0020,2015 Corvallis,577.8,6.359227788,6.393821834,6.521247552
WMI-06-0006,2015 Corvallis,474,6.161207322,6.44229207,6.536659895
WMI-06-0006,2015 Corvallis,430.9,6.065876045,6.44229207,6.536659895
WMI-06-0006,2015 Corvallis,398.1,5.98670323,6.44229207,6.536659895
WMI-06-0006,2015 Corvallis,416.9,6.032846385,6.44229207,6.536659895
WMI-06-0006,2015 Corvallis,475,6.163314804,6.44229207,6.536659895
WMI-06-0006,2015 Corvallis,461.3,6.134048591,6.44229207,6.536659895
WMI-06-0006,2015 Corvallis,411,6.018593214,6.44229207,6.536659895
WMI-06-0006,2015 Corvallis,411,6.018593214,6.44229207,6.536659895
WMI-06-0006,2015 Corvallis,238.3,5.473530384,6.44229207,6.536659895
WMI-06-0006,2015 Corvallis,410.2,6.016644846,6.44229207,6.536659895
WPA010-0031,2006 Corvallis,258,5.552959585,5.941414235,5.944807169
WPA010-0031,2006 Corvallis,312,5.743003188,5.941414235,5.944807169
WPA010-0031,2006 Corvallis,270,5.598421959,5.941414235,5.944807169
WPA010-0031,2006 Corvallis,334,5.811140993,5.941414235,5.944807169
WPA010-0031,2006 Corvallis,307,5.726847748,5.941414235,5.944807169
WPA010-0034,2022 Reference Sites,210.8,5.350909817,5.941414235,5.944807169
WPA010-0034,2022 Reference Sites,247.1,5.509793113,5.941414235,5.944807169
WPA010-0034,2022 Reference Sites,348.6,5.853925133,5.941414235,5.944807169
WPA010-0034,2022 Reference Sites,323.8,5.780126041,5.941414235,5.944807169
WPA010-0034,2022 Reference Sites,345.6,5.845282037,5.941414235,5.944807169
WPA010-0034,2006 Corvallis,277,5.624017506,5.941414235,5.944807169
WPA010-0034,2006 Corvallis,313,5.746203191,5.941414235,5.944807169
WPA010-0034,2006 Corvallis,266,5.583496309,5.941414235,5.944807169
WPA010-0034,2006 Corvallis,342,5.834810737,5.941414235,5.944807169
WPA010-0034,2006 Corvallis,298,5.697093487,5.941414235,5.944807169
WPA010-0038,2018 Reference Sites,335.4,5.815323849,6.013296767,5.921071018
WPA010-0038,2018 Reference Sites,204,5.318119994,6.013296767,5.921071018
WPA010-0038,2018 Reference Sites,331,5.802118375,6.013296767,5.921071018
WPA010-0038,2018 Reference Sites,325,5.783825182,6.013296767,5.921071018
WPA010-0038,2018 Reference Sites,407.9,6.011022046,6.013296767,5.921071018
WPA010-0038,2006 Corvallis,286,5.655991811,6.013296767,5.921071018
WPA010-0038,2006 Corvallis,370,5.913503006,6.013296767,5.921071018
WPA010-0038,2006 Corvallis,305,5.720311777,6.013296767,5.921071018
WPA010-0038,2006 Corvallis,438,6.08221891,6.013296767,5.921071018
WPA010-0038,2006 Corvallis,345,5.843544417,6.013296767,5.921071018
WPA010-0042,2006 Corvallis,286,5.655991811,6.013296767,5.921071018
WPA010-0042,2006 Corvallis,373,5.92157842,6.013296767,5.921071018
WPA010-0042,2006 Corvallis,308,5.730099783,6.013296767,5.921071018
WPA010-0042,2006 Corvallis,462,6.135564891,6.013296767,5.921071018
WPA010-0042,2006 Corvallis,346,5.846438775,6.013296767,5.921071018
WPA010-0045,2018 Reference Sites,315,5.752572639,6.082887266,5.995913432
WPA010-0045,2018 Reference Sites,171,5.141663557,6.082887266,5.995913432
WPA010-0045,2018 Reference Sites,265,5.579729826,6.082887266,5.995913432
WPA010-0045,2018 Reference Sites,282,5.641907071,6.082887266,5.995913432
WPA010-0045,2018 Reference Sites,383.5,5.949339621,6.082887266,5.995913432
WPA010-0045,2006 Corvallis,250,5.521460918,6.082887266,5.995913432
WPA010-0045,2006 Corvallis,338,5.823045895,6.082887266,5.995913432
WPA010-0045,2006 Corvallis,293,5.680172609,6.082887266,5.995913432
WPA010-0045,2006 Corvallis,403,5.998936562,6.082887266,5.995913432
WPA010-0045,2006 Corvallis,322,5.774551546,6.082887266,5.995913432
WPA-01-0009,2018 Reference Sites,513,6.240275845,5.974662012,5.791444028
WPA-01-0009,2018 Reference Sites,294,5.683579767,5.974662012,5.791444028
WPA-01-0009,2018 Reference Sites,461,6.133398043,5.974662012,5.791444028
WPA-01-0009,2018 Reference Sites,415,6.02827852,5.974662012,5.791444028
WPA-01-0009,2018 Reference Sites,494.3,6.20314262,5.974662012,5.791444028
WPA-01-0009,2021-2022 Coolwater IBI,237.4,5.469746482,5.974662012,5.791444028
WPA-01-0009,2021-2022 Coolwater IBI,370.5,5.914853445,5.974662012,5.791444028
WPA-01-0009,2021-2022 Coolwater IBI,431.4,6.067035734,5.974662012,5.791444028
WPA-01-0009,2021-2022 Coolwater IBI,430.6,6.065179585,5.974662012,5.791444028
WPA-01-0009,2021-2022 Coolwater IBI,484.6,6.183323808,5.974662012,5.791444028
WPA-01-0009,2021-2022 Coolwater IBI,467,6.146329258,5.974662012,5.791444028
WPA-01-0009,2021-2022 Coolwater IBI,419,6.03787092,5.974662012,5.791444028
WPA-01-0009,2021-2022 Coolwater IBI,507,6.228511004,5.974662012,5.791444028
WPA-01-0009,2021-2022 Coolwater IBI,542,6.295266001,5.974662012,5.791444028
WPA-01-0009,2012 Corvallis,364,5.897153868,5.974662012,5.791444028
WPA-01-0009,2012 Corvallis,501,6.216606101,5.974662012,5.791444028
WPA-01-0009,2012 Corvallis,401,5.993961427,5.974662012,5.791444028
WPA-01-0009,2012 Corvallis,401,5.993961427,5.974662012,5.791444028
WPA-01-0009,2012 Corvallis,467,6.146329258,5.974662012,5.791444028
WPA-01-0023,2021 Corvallis,167,5.117993812,5.908574094,5.924074424
WPA-01-0023,2021 Corvallis,397.6,5.985446475,5.908574094,5.924074424
WPA-01-0023,2021 Corvallis,332.7,5.807241183,5.908574094,5.924074424
WPA-01-0023,2021 Corvallis,347.3,5.85018896,5.908574094,5.924074424
WPA-01-0023,2021 Corvallis,368.8,5.910254492,5.908574094,5.924074424
WPA-01-0023,2021 Corvallis,245,5.501258211,5.908574094,5.924074424
WPA-01-0023,2021 Corvallis,285.3,5.653541258,5.908574094,5.924074424
WPA-01-0023,2021 Corvallis,256,5.545177444,5.908574094,5.924074424
WPA-01-0023,2021 Corvallis,261,5.564520407,5.908574094,5.924074424
WPA-01-0023,2021 Corvallis,311,5.739792912,5.908574094,5.924074424
WPA-01-0023,2021 Corvallis,300,5.703782475,5.908574094,5.924074424
WPA-01-0023,2021 Corvallis,286,5.655991811,5.908574094,5.924074424
WPA-01-0023,2021 Corvallis,345.6,5.845282037,5.908574094,5.924074424
WPA-01-0024,2021 Corvallis,378.1,5.935158711,5.986921358,5.870103994
WPA-01-0024,2021 Corvallis,370.1,5.913773239,5.986921358,5.870103994
WPA-01-0024,2021 Corvallis,346,5.846438775,5.986921358,5.870103994
WPA-01-0024,2021 Corvallis,377,5.932245187,5.986921358,5.870103994
WPA-01-0024,2021 Corvallis,209.4,5.344246298,5.986921358,5.870103994
WPA-01-0024,2021 Corvallis,375.1,5.927192657,5.986921358,5.870103994
WPA-01-0024,2021 Corvallis,382,5.945420609,5.986921358,5.870103994
WPA-01-0024,2021 Corvallis,391.2,5.969218938,5.986921358,5.870103994
WPA-01-0025,2021 Corvallis,333.3,5.809042985,6.013296767,5.921071018
WPA-01-0025,2021 Corvallis,344.3,5.84151337,6.013296767,5.921071018
WPA-01-0025,2021 Corvallis,307,5.726847748,6.013296767,5.921071018
WPA-01-0025,2021 Corvallis,335,5.814130532,6.013296767,5.921071018
WPA-01-0025,2021 Corvallis,342.1,5.835103092,6.013296767,5.921071018
WPA-01-0025,2021 Corvallis,331,5.802118375,6.013296767,5.921071018
WPA-01-0025,2021 Corvallis,333,5.80814249,6.013296767,5.921071018
WPA-01-0025,2021 Corvallis,339.1,5.826295049,6.013296767,5.921071018
WPA-01-0025,2021 Corvallis,348.7,5.854211954,6.013296767,5.921071018
WPA-01-0027,2021 Corvallis,334.1,5.811440349,6.013296767,5.921071018
WPA-01-0027,2021 Corvallis,340.4,5.830121397,6.013296767,5.921071018
WPA-01-0027,2021 Corvallis,307,5.726847748,6.013296767,5.921071018
WPA-01-0027,2021 Corvallis,337,5.82008293,6.013296767,5.921071018
WPA-01-0027,2021 Corvallis,343.9,5.840350917,6.013296767,5.921071018
WPA-01-0027,2021 Corvallis,328.9,5.795753753,6.013296767,5.921071018
WPA-01-0027,2021 Corvallis,330.9,5.801816215,6.013296767,5.921071018
WPA-01-0027,2021 Corvallis,331.3,5.803024309,6.013296767,5.921071018
WPA-01-0027,2021 Corvallis,346.3,5.847305451,6.013296767,5.921071018
WPA-01-0028,2021 Corvallis,158.9,5.068275074,6.065487392,5.977569857
WPA-01-0028,2021 Corvallis,286.2,5.656690867,6.065487392,5.977569857
WPA-01-0028,2021 Corvallis,273.5,5.611301622,6.065487392,5.977569857
WPA-01-0028,2021 Corvallis,284.2,5.649678216,6.065487392,5.977569857
WPA-01-0028,2021 Corvallis,290.7,5.672291808,6.065487392,5.977569857
WPA-01-0028,2021 Corvallis,273,5.609471795,6.065487392,5.977569857
WPA-01-0028,2021 Corvallis,264.9,5.579352396,6.065487392,5.977569857
WPA-01-0028,2021 Corvallis,240,5.480638923,6.065487392,5.977569857
WPA-01-0028,2021 Corvallis,266,5.583496309,6.065487392,5.977569857
WPA-01-0028,2021 Corvallis,276.8,5.623295224,6.065487392,5.977569857
WPA-01-0028,2021 Corvallis,281,5.638354669,6.065487392,5.977569857
WPA-01-0028,2021 Corvallis,290,5.669880923,6.065487392,5.977569857
WPA-01-0028,2021 Corvallis,287.6,5.661570626,6.065487392,5.977569857
WPA-01-0030,2021 Corvallis,343,5.837730447,6.023512531,5.919751904
WPA-01-0030,2021 Corvallis,334.8,5.813533339,6.023512531,5.919751904
WPA-01-0030,2021 Corvallis,316,5.755742214,6.023512531,5.919751904
WPA-01-0030,2021 Corvallis,346,5.846438775,6.023512531,5.919751904
WPA-01-0030,2021 Corvallis,350.5,5.859360706,6.023512531,5.919751904
WPA-01-0030,2021 Corvallis,340,5.828945618,6.023512531,5.919751904
WPA-01-0030,2021 Corvallis,342,5.834810737,6.023512531,5.919751904
WPA-01-0030,2021 Corvallis,350.9,5.860501283,6.023512531,5.919751904
WPA-01-0030,2021 Corvallis,360.1,5.886381771,6.023512531,5.919751904
WPA-01-0031,2021-2022 Coolwater IBI,140.3,4.943782987,5.922787877,5.953720008
WPA-01-0031,2021-2022 Coolwater IBI,281.1,5.638710478,5.922787877,5.953720008
WPA-01-0031,2021-2022 Coolwater IBI,237.5,5.470167623,5.922787877,5.953720008
